source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[olink lot number]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000033-2022-02-03-72-1	Homo sapiens	Blood serum	not available	not available	not available	185	not applicable	blood serum	PAD000033-r00185-2022-02-03-72-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-96-1	Homo sapiens	Blood serum	not available	not available	not available	186	not applicable	blood serum	PAD000033-r00186-2022-02-03-96-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-37-2	Homo sapiens	Blood serum	not available	not available	not available	187	not applicable	blood serum	PAD000033-r00187-2022-02-03-37-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-84-1	Homo sapiens	Blood serum	not available	not available	not available	188	not applicable	blood serum	PAD000033-r00188-2022-02-03-84-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-67-2	Homo sapiens	Blood serum	not available	not available	not available	189	not applicable	blood serum	PAD000033-r00189-2022-02-03-67-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-50-2	Homo sapiens	Blood serum	not available	not available	not available	190	not applicable	blood serum	PAD000033-r00190-2022-02-03-50-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-53-2	Homo sapiens	Blood serum	not available	not available	not available	191	not applicable	blood serum	PAD000033-r00191-2022-02-03-53-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-21-2	Homo sapiens	Blood serum	not available	not available	not available	192	not applicable	blood serum	PAD000033-r00192-2022-02-03-21-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-26-2	Homo sapiens	Blood serum	not available	not available	not available	193	not applicable	blood serum	PAD000033-r00193-2022-02-03-26-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-07-2	Homo sapiens	Blood serum	not available	not available	not available	194	not applicable	blood serum	PAD000033-r00194-2022-02-03-07-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-21-1	Homo sapiens	Blood serum	not available	not available	not available	195	not applicable	blood serum	PAD000033-r00195-2022-02-03-21-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-85-1	Homo sapiens	Blood serum	not available	not available	not available	196	not applicable	blood serum	PAD000033-r00196-2022-02-03-85-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-53-1	Homo sapiens	Blood serum	not available	not available	not available	197	not applicable	blood serum	PAD000033-r00197-2022-02-03-53-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-56-2	Homo sapiens	Blood serum	not available	not available	not available	198	not applicable	blood serum	PAD000033-r00198-2022-02-03-56-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-32-2	Homo sapiens	Blood serum	not available	not available	not available	199	not applicable	blood serum	PAD000033-r00199-2022-02-03-32-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-92-1	Homo sapiens	Blood serum	not available	not available	not available	200	not applicable	blood serum	PAD000033-r00200-2022-02-03-92-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-38-1	Homo sapiens	Blood serum	not available	not available	not available	201	not applicable	blood serum	PAD000033-r00201-2022-02-03-38-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-93-2	Homo sapiens	Blood serum	not available	not available	not available	202	not applicable	blood serum	PAD000033-r00202-2022-02-03-93-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-41-1	Homo sapiens	Blood serum	not available	not available	not available	203	not applicable	blood serum	PAD000033-r00203-2022-02-03-41-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-45-1	Homo sapiens	Blood serum	not available	not available	not available	204	not applicable	blood serum	PAD000033-r00204-2022-02-03-45-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-2022-02-03-28-1	Homo sapiens	Blood serum	not available	not available	not available	205	not applicable	blood serum	PAD000033-r00205-2022-02-03-28-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220169	Intensity	Cardiometabolic; Cardiometabolic_II; Inflammation; Inflammation_II; Neurology; Neurology_II; Oncology; Oncology_II	Olink Target 96	intensity normalized	B13805	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-5	Homo sapiens	Blood serum	not available	not available	not available	206	not applicable	blood serum	PAD000033-r00206-CONTROL_SAMPLE_US_CS_AS_2-5	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220166	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-6	Homo sapiens	Blood serum	not available	not available	not available	207	not applicable	blood serum	PAD000033-r00207-CONTROL_SAMPLE_US_CS_AS_2-6	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220166	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-3	Homo sapiens	Blood serum	not available	not available	not available	208	not applicable	blood serum	PAD000033-r00208-CONTROL_SAMPLE_US_CS_AS_2-3	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220165	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-4	Homo sapiens	Blood serum	not available	not available	not available	209	not applicable	blood serum	PAD000033-r00209-CONTROL_SAMPLE_US_CS_AS_2-4	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220165	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-1	Homo sapiens	Blood serum	not available	not available	not available	210	not applicable	blood serum	PAD000033-r00210-CONTROL_SAMPLE_US_CS_AS_2-1	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220164	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000033-CONTROL_SAMPLE_US_CS_AS_2-2	Homo sapiens	Blood serum	not available	not available	not available	211	not applicable	blood serum	PAD000033-r00211-CONTROL_SAMPLE_US_CS_AS_2-2	protein expression profiling by antibody array	1	20211799_Tsai_NPX_2022-03-14.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/03/PAD000033/20211799_Tsai_NPX_2022-03-14.npx.csv	Olink Target 96	NPX	20211799_SS220164	Intensity	Cardiometabolic; Inflammation; Neurology; Oncology	Olink Target 96	intensity normalized	B04412	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
